7,9
7,8
6,9
8,9
8,8
9,10
6,7
10,11
11,12
8,11
6,8
6,10
6,6
6,5
7,7
9,9
5,5
4,4
5,9
4,10
4,9
3,9
5,8
3,10
5,10
5,11
5,7
5,6
4,7
8,7
3,7
