14,13
14,14
13,14
13,13
12,15
15,12
11,16
10,17
11,15
11,14
10,15
9,15
13,15
14,15
12,17
9,14
13,18
14,19
12,16
12,14
10,14
9,13
13,17
14,18
9,16
9,12
9,11
14,17
13,16
