11,13
10,14
12,12
14,10
12,11
12,14
12,10
12,9
11,11
11,14
13,14
9,14
8,14
13,13
10,12
9,13
13,9
14,8
10,11
9,11
14,11
13,11
11,12
9,12
9,10
9,15
