11,14
11,15
10,14
12,14
10,16
10,15
9,15
11,13
8,14
11,17
7,13
6,12
9,14
7,14
9,16
9,13
9,17
9,18
8,16
11,16
7,16
6,16
7,17
6,18
8,17
11,18
11,19
8,15
6,17
10,17
5,17
