21,21
20,20
20,21
19,21
22,21
23,21
19,20
21,19
22,18
18,22
17,23
22,20
20,18
24,22
25,23
21,18
21,22
18,19
20,23
23,20
19,24
18,25
22,23
21,23
23,24
