14,15
13,15
13,14
15,16
12,15
11,16
13,16
12,17
11,14
14,17
13,18
13,17
11,17
15,17
16,17
15,15
15,14
15,18
15,19
12,14
16,13
17,12
10,13
9,12
12,13
14,16
16,14
16,18
