11,12
10,12
10,13
9,14
11,14
9,12
12,13
9,13
9,15
9,11
9,10
11,13
12,14
8,10
7,9
8,14
11,11
7,15
6,16
10,14
12,11
7,14
6,14
12,12
13,10
14,9
14,11
13,11
13,12
14,10
