13,13
12,14
11,13
12,13
12,12
12,15
12,16
13,15
11,11
14,14
13,14
11,15
14,15
10,15
9,15
11,14
13,11
10,14
14,10
15,9
13,12
13,10
11,12
9,16
8,17
10,12
10,13
13,16
12,11
14,11
10,11
9,11
11,10
11,9
14,13
15,14
10,9
