10,15
10,16
9,16
11,14
9,15
11,15
9,17
9,14
9,18
9,19
10,14
11,16
11,13
11,17
11,18
12,12
8,16
7,17
10,18
8,18
12,18
13,18
10,20
7,15
11,19
12,20
9,21
13,17
8,22
