11,14
11,15
10,16
12,16
10,15
10,14
9,13
13,17
14,18
12,17
12,13
13,12
9,16
8,17
9,14
9,15
8,15
8,16
11,13
7,17
6,18
10,13
10,17
11,18
7,14
6,13
10,18
10,19
13,16
6,17
9,17
5,17
4,17
12,18
12,15
12,19
12,20
11,19
13,19
10,20
8,21
9,21
