12,13
11,14
13,14
11,12
13,12
11,13
11,15
11,11
11,10
13,13
12,11
14,13
10,9
9,8
12,10
12,12
10,10
14,14
15,15
13,10
9,10
8,10
11,8
8,11
12,7
13,6
12,9
12,8
13,8
10,11
14,7
15,6
11,7
9,11
7,11
13,7
10,12
14,6
11,6
11,9
11,5
15,5
