17,17
16,17
16,18
15,18
15,19
18,16
14,20
13,21
15,20
14,19
13,20
17,16
18,15
12,20
16,20
17,20
14,18
17,21
13,17
12,16
16,19
17,22
17,19
17,23
17,24
14,22
11,19
15,23
16,24
16,23
18,23
14,23
13,23
15,24
14,25
18,21
19,20
15,22
15,25
13,24
12,25
16,21
